Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Engagement_Score,Average_Marks,Risk_Level
19,89,2,0,0,9,92,0,1,5,2,2,0,2,3,0,2,2,1,74,54.0,83.0,Low Risk
17,70,0,2,0,7,75,2,1,1,1,2,0,1,4,1,0,0,1,63,43.5,69.0,Low Risk
21,64,0,1,1,7,78,1,1,1,2,2,1,2,4,0,1,2,1,64,42.5,71.0,Low Risk
20,63,2,1,0,8,83,1,1,4,2,2,1,1,3,0,2,1,0,64,41.5,73.5,Low Risk
27,77,1,0,0,7,86,0,1,1,0,0,1,0,3,0,0,2,1,70,52.0,78.0,Low Risk
21,98,2,2,1,8,72,2,1,3,1,1,1,2,3,0,1,1,0,71,59.5,71.5,Low Risk
16,69,2,2,1,5,68,2,1,0,2,0,1,1,4,0,0,1,1,63,42.5,65.5,Low Risk
19,64,2,0,1,4,71,2,1,1,0,2,1,1,3,0,1,2,1,65,41.5,68.0,Low Risk
23,84,2,0,0,7,61,2,1,2,2,0,1,1,5,0,0,1,1,70,53.5,65.5,Low Risk
17,87,1,1,1,9,71,2,1,2,1,2,1,1,3,0,0,1,0,65,52.0,68.0,Low Risk
16,86,0,2,1,5,94,0,1,0,2,2,1,0,2,0,1,2,1,68,51.0,81.0,Low Risk
21,94,2,0,0,6,99,2,1,1,2,0,0,1,2,0,1,2,1,72,57.5,85.5,Low Risk
20,79,2,0,1,4,79,1,1,0,2,0,0,1,4,0,1,1,1,67,49.5,73.0,Low Risk
23,65,0,0,0,7,57,1,0,1,0,2,1,1,4,0,1,2,1,65,44.0,61.0,Low Risk
18,72,2,2,0,8,71,1,1,2,0,2,1,2,4,0,2,2,1,66,45.0,68.5,Low Risk
9,86,0,0,0,8,80,2,1,1,1,2,1,2,5,0,0,0,0,67,47.5,73.5,Low Risk
17,85,2,1,0,6,69,2,1,1,2,2,0,1,3,1,2,2,1,65,51.0,67.0,Low Risk
25,81,2,2,0,4,60,2,1,2,2,2,0,1,3,0,1,2,1,68,53.0,64.0,Low Risk
18,87,2,2,0,5,61,0,1,2,2,2,1,2,1,0,1,2,1,68,52.5,64.5,Low Risk
19,85,2,0,1,9,74,2,1,1,0,2,1,1,3,0,0,1,0,69,52.0,71.5,Low Risk
26,95,2,1,1,8,61,2,1,2,2,2,0,1,2,0,2,2,0,71,60.5,66.0,Low Risk
16,83,2,2,1,7,62,2,1,0,1,2,0,1,1,1,2,1,1,64,49.5,63.0,Low Risk
19,70,2,2,0,5,89,2,1,1,1,0,0,1,2,0,1,2,1,64,44.5,76.5,Low Risk
17,87,2,2,1,9,53,1,1,3,1,2,1,2,3,0,2,1,0,67,52.0,60.0,Low Risk
14,96,2,0,0,6,66,2,1,3,2,2,1,2,2,0,0,2,0,70,55.0,68.0,Low Risk
19,75,2,0,0,8,77,2,1,1,1,1,1,2,4,0,1,1,0,66,47.0,71.5,Low Risk
23,91,0,2,0,5,53,1,1,3,2,0,0,0,3,0,1,2,1,70,57.0,61.5,Low Risk
20,89,2,0,1,7,84,1,1,1,0,0,1,1,4,0,1,1,1,70,54.5,77.0,Low Risk
22,62,0,2,1,9,69,1,1,1,0,1,0,0,3,0,0,2,1,64,42.0,66.5,Low Risk
31,83,1,0,1,6,70,2,1,3,1,2,0,0,3,0,0,2,1,71,57.0,70.5,Low Risk
18,65,2,0,1,8,63,2,1,1,2,2,1,2,3,0,1,0,1,63,41.5,63.0,Low Risk
22,99,2,2,1,5,67,0,1,1,2,0,0,0,3,0,0,2,1,72,60.5,69.5,Low Risk
17,92,0,0,0,6,93,2,1,4,2,1,0,1,4,0,0,1,0,72,54.5,82.5,Low Risk
15,64,0,1,1,7,89,1,1,0,1,2,1,0,2,0,1,2,1,61,39.5,75.0,Low Risk
16,65,0,1,1,8,97,0,1,2,1,2,1,0,4,1,1,2,0,63,40.5,80.0,Low Risk
17,84,1,0,0,7,85,0,1,0,2,2,0,2,2,0,0,1,1,67,50.5,76.0,Low Risk
22,74,0,1,1,8,79,1,1,3,2,2,1,1,1,0,1,2,0,67,48.0,73.0,Low Risk
34,61,2,1,0,9,63,1,1,2,2,2,1,1,5,0,1,1,0,65,47.5,64.0,Low Risk
16,82,1,2,0,6,83,2,1,0,2,2,1,0,2,0,1,2,0,64,49.0,73.5,Low Risk
18,76,2,1,0,5,95,0,1,2,0,0,1,2,6,0,2,2,0,69,47.0,82.0,Low Risk
20,64,2,0,0,6,53,0,0,4,0,2,0,1,4,0,0,1,0,65,42.0,59.0,Low Risk
22,92,0,0,0,9,72,1,1,1,1,0,1,1,4,1,2,2,1,71,57.0,71.5,Low Risk
22,97,2,2,1,6,57,2,1,0,2,0,0,2,2,0,1,2,1,70,59.5,63.5,Low Risk
28,90,1,2,1,9,91,2,1,0,2,2,1,2,2,0,0,1,0,98,59.0,94.5,Low Risk
5,93,2,2,1,7,81,2,0,1,1,0,1,1,2,0,0,2,0,65,49.0,73.0,Low Risk
6,69,0,2,1,10,94,2,0,1,2,2,0,1,4,0,2,2,0,63,37.5,78.5,Low Risk
17,71,2,2,1,10,53,1,1,0,1,1,1,2,3,0,1,1,1,61,44.0,57.0,Low Risk
27,68,2,1,1,9,95,2,1,1,1,2,1,2,3,0,0,1,1,67,47.5,81.0,Low Risk
11,91,2,2,0,5,53,2,1,0,1,2,0,1,2,0,2,2,0,64,51.0,58.5,Low Risk
2,98,0,2,0,4,64,2,1,1,1,0,0,1,2,0,1,2,0,65,50.0,64.5,Low Risk
23,89,0,0,1,7,58,2,1,2,2,0,0,2,3,0,2,1,1,73,56.0,65.5,Low Risk
21,95,2,0,1,8,57,1,0,1,1,2,1,2,3,0,1,2,1,69,58.0,63.0,Low Risk
13,86,2,0,0,8,59,2,1,3,2,2,1,1,3,0,1,2,1,67,49.5,63.0,Low Risk
14,76,0,2,0,6,74,1,1,0,0,2,0,2,2,1,0,0,1,63,45.0,68.5,Low Risk
14,77,0,0,1,5,89,1,1,0,2,2,0,2,2,0,0,2,1,67,45.5,78.0,Low Risk
21,63,1,0,1,8,95,2,1,2,0,2,1,1,5,0,1,2,1,66,42.0,80.5,Low Risk
16,61,2,0,1,10,78,2,1,2,1,0,1,2,2,0,0,1,0,64,38.5,71.0,Low Risk
23,88,0,1,1,6,58,2,1,2,1,2,1,1,2,0,1,1,1,68,55.5,63.0,Low Risk
3,78,2,2,0,8,54,0,1,2,0,2,1,2,4,0,1,1,1,61,40.5,57.5,Low Risk
15,82,2,2,1,10,75,2,1,1,0,2,1,0,1,0,0,2,0,66,48.5,70.5,Low Risk
13,82,2,2,1,7,88,2,1,0,1,2,1,1,2,0,1,2,0,65,47.5,76.5,Low Risk
18,71,2,0,1,7,81,2,1,0,2,2,1,0,4,0,0,1,0,65,44.5,73.0,Low Risk
17,79,2,2,0,8,79,2,1,3,2,0,0,1,5,1,2,2,1,67,48.0,73.0,Low Risk
25,79,0,2,1,7,52,2,1,1,2,2,1,0,2,0,2,1,0,68,52.0,60.0,Low Risk
9,76,2,2,1,9,71,2,1,1,2,0,1,1,3,0,0,2,1,63,42.5,67.0,Low Risk
20,93,0,2,0,6,78,1,1,1,1,2,1,2,3,0,0,1,0,70,56.5,74.0,Low Risk
23,78,0,0,0,7,80,2,1,0,1,2,0,1,2,0,1,2,0,68,50.5,74.0,Low Risk
31,84,2,2,0,5,50,2,0,2,1,0,0,2,3,0,1,2,1,69,57.5,59.5,Low Risk
17,96,0,2,1,7,60,1,1,0,1,2,0,1,2,1,0,2,1,67,56.5,63.5,Low Risk
22,95,2,2,0,5,97,2,1,0,1,1,1,1,3,0,1,1,1,69,58.5,83.0,Low Risk
9,96,2,1,1,8,75,1,1,1,1,0,0,2,4,1,1,2,0,65,52.5,70.0,Low Risk
6,71,2,0,1,5,85,2,1,1,1,2,1,2,2,0,1,1,1,61,38.5,73.0,Low Risk
25,61,2,0,1,8,65,1,1,3,1,1,1,1,3,0,0,2,0,65,43.0,65.0,Low Risk
20,70,1,2,1,6,79,1,1,4,2,2,1,2,4,0,2,2,1,67,45.0,73.0,Low Risk
27,71,2,0,1,10,68,2,1,1,1,2,1,0,2,0,1,1,1,66,49.0,67.0,Low Risk
12,96,2,2,0,9,65,2,1,2,0,0,0,1,4,1,2,2,0,69,54.0,67.0,Low Risk
23,86,2,2,1,8,71,0,1,3,2,2,1,1,4,0,0,2,0,71,54.5,71.0,Low Risk
31,63,0,0,0,5,73,2,1,1,0,1,1,2,2,0,1,2,0,68,47.0,70.5,Low Risk
23,65,0,2,0,6,67,0,0,3,2,2,0,0,5,0,1,1,1,65,44.0,66.0,Low Risk
22,66,2,2,0,6,63,0,1,1,1,2,0,1,5,0,2,0,1,64,44.0,63.5,Low Risk
20,85,2,1,0,6,81,1,1,1,0,0,0,2,3,0,0,2,1,68,52.5,74.5,Low Risk
11,89,1,0,0,9,69,1,1,1,1,1,1,1,3,0,1,2,1,64,50.0,66.5,Low Risk
28,94,2,0,0,7,60,1,1,1,1,2,1,2,3,0,1,2,1,71,61.0,65.5,Low Risk
16,98,0,2,0,6,88,2,1,1,1,2,1,1,3,0,2,1,0,70,57.0,79.0,Low Risk
23,68,0,2,1,6,86,2,1,0,2,2,1,2,2,0,2,2,1,68,45.5,77.0,Low Risk
11,72,2,2,1,6,94,1,1,2,2,2,1,2,3,0,1,1,1,63,41.5,78.5,Low Risk
13,70,2,0,1,8,78,2,1,0,1,2,0,0,3,1,1,2,1,61,41.5,69.5,Low Risk
29,74,2,1,0,5,64,2,1,2,2,2,1,1,1,0,0,1,1,66,51.5,65.0,Low Risk
18,97,2,0,1,7,93,2,1,5,0,2,1,2,4,0,0,2,0,75,57.5,84.0,Low Risk
29,83,0,0,1,8,64,2,1,2,2,0,1,1,1,0,1,0,1,71,56.0,67.5,Low Risk
20,90,2,2,1,4,83,0,1,1,1,1,1,2,3,0,0,2,1,69,55.0,76.0,Low Risk
9,80,0,1,0,5,60,2,1,2,1,2,0,1,3,0,1,2,1,62,44.5,61.0,Low Risk
25,61,2,2,0,7,81,0,1,0,2,2,1,2,4,0,1,1,0,65,43.0,73.0,Low Risk
16,63,2,1,0,9,92,2,1,0,1,2,0,2,3,0,0,1,0,61,39.5,76.5,Low Risk
24,82,2,2,0,9,77,2,1,3,2,2,1,2,2,0,1,2,0,69,53.0,73.0,Low Risk
20,89,1,1,1,6,74,1,1,1,2,1,0,2,3,0,2,0,1,66,54.5,70.0,Low Risk
11,69,0,2,1,9,100,1,1,1,1,2,1,1,5,0,1,2,1,64,40.0,82.0,Low Risk
21,89,0,2,1,7,51,1,1,1,2,2,1,2,4,0,1,2,0,69,55.0,60.0,Low Risk
33,92,0,0,1,7,67,1,1,6,0,2,1,2,5,0,1,2,0,78,62.5,72.5,Low Risk
23,76,1,0,1,7,96,1,1,2,2,2,0,1,4,0,1,2,0,68,49.5,82.0,Low Risk
26,76,1,2,1,6,77,2,1,1,2,2,0,1,5,0,1,2,1,68,51.0,72.5,Low Risk
21,87,1,1,1,6,82,2,1,0,2,0,1,1,5,0,2,2,0,68,54.0,75.0,Low Risk
21,91,2,2,0,5,66,1,1,1,0,2,1,2,3,0,0,2,0,69,56.0,67.5,Low Risk
13,100,2,1,1,8,54,2,1,0,2,0,1,2,3,0,0,2,0,68,56.5,61.0,Low Risk
21,74,0,1,1,8,64,2,1,3,1,1,1,1,1,0,0,0,1,80,47.5,72.0,Low Risk
26,76,2,2,1,8,67,0,1,1,1,2,1,0,3,0,1,1,1,67,51.0,67.0,Low Risk
15,67,1,2,1,5,74,2,1,1,0,0,1,2,2,0,2,2,1,64,41.0,69.0,Low Risk
29,68,2,1,0,6,70,1,1,0,2,2,1,0,2,0,2,2,1,64,48.5,67.0,Low Risk
19,88,2,2,1,9,76,1,1,1,2,0,1,2,3,0,1,0,1,68,53.5,72.0,Low Risk
15,97,1,2,0,7,60,1,1,4,2,2,1,0,3,0,1,2,0,67,56.0,63.5,Low Risk
26,76,2,2,0,7,59,1,1,0,2,2,1,1,1,1,2,2,1,65,51.0,62.0,Low Risk
18,67,0,0,1,7,68,2,1,0,2,2,1,2,4,0,1,2,1,66,42.5,67.0,Low Risk
25,71,2,1,1,8,74,1,1,4,2,2,1,2,4,1,2,2,1,67,48.0,70.5,Low Risk
18,78,0,2,0,7,67,1,0,0,0,2,1,0,3,0,0,1,1,64,48.0,65.5,Low Risk
20,72,2,1,1,6,79,2,1,1,1,2,0,2,4,0,2,2,0,66,46.0,72.5,Low Risk
23,69,2,1,1,8,66,1,0,1,2,2,1,2,3,0,0,0,1,63,46.0,64.5,Low Risk
22,89,2,0,0,5,59,0,1,5,2,2,0,2,4,1,1,2,1,71,55.5,65.0,Low Risk
8,60,0,2,1,9,93,0,1,0,1,0,1,1,3,0,2,2,0,62,34.0,77.5,Low Risk
13,82,2,0,0,6,60,2,1,1,1,1,1,2,4,0,0,0,0,64,47.5,62.0,Low Risk
26,92,1,2,1,8,98,2,1,2,2,2,1,1,3,0,2,1,1,72,59.0,85.0,Low Risk
19,71,0,2,1,7,99,1,1,0,1,0,1,0,4,0,1,1,0,65,45.0,82.0,Low Risk
17,84,1,0,0,6,85,2,1,1,2,1,1,2,2,0,0,2,0,67,50.5,76.0,Low Risk
12,87,0,0,1,9,75,2,0,1,1,2,0,1,3,1,0,1,0,65,49.5,70.0,Low Risk
14,86,1,1,1,8,90,1,1,0,1,2,0,1,1,0,1,2,1,63,50.0,76.5,Low Risk
8,78,0,0,0,7,94,1,1,1,0,0,1,1,3,1,1,2,0,65,43.0,79.5,Low Risk
19,74,2,2,1,10,85,2,1,1,1,2,1,2,5,0,2,1,1,67,46.5,76.0,Low Risk
16,93,2,2,1,8,55,1,1,0,0,2,1,1,4,0,1,1,1,67,54.5,61.0,Low Risk
14,90,1,2,1,6,50,2,1,0,2,0,0,2,3,0,0,1,1,65,52.0,57.5,Low Risk
20,73,2,0,1,4,60,2,1,1,1,2,0,2,3,1,1,1,1,64,46.5,62.0,Low Risk
22,64,0,1,0,7,59,0,1,0,2,0,0,2,5,1,1,2,0,64,43.0,61.5,Low Risk
33,63,0,0,1,9,59,2,1,1,2,2,1,2,4,0,1,2,1,69,48.0,64.0,Low Risk
11,64,2,2,0,8,75,1,1,1,0,2,0,2,3,0,1,1,1,60,37.5,67.5,Low Risk
27,83,2,2,1,9,76,2,1,1,1,0,1,2,4,0,1,2,1,70,55.0,73.0,Low Risk
26,62,1,0,0,6,86,2,1,2,2,2,1,2,3,0,1,2,1,66,44.0,76.0,Low Risk
15,73,2,2,1,7,60,0,1,3,2,2,1,1,4,0,0,2,0,66,44.0,63.0,Low Risk
21,90,2,1,0,7,55,2,1,2,2,2,1,1,2,0,0,2,0,68,55.5,61.5,Low Risk
21,91,2,0,1,8,74,1,1,0,2,2,1,0,2,0,2,2,0,70,56.0,72.0,Low Risk
29,90,2,2,1,9,83,2,1,0,2,0,0,2,3,0,1,2,0,72,59.5,77.5,Low Risk
24,70,1,1,1,10,69,0,1,1,0,2,1,0,2,0,1,1,0,64,47.0,66.5,Low Risk
17,90,2,0,0,8,84,2,1,1,1,1,1,0,4,0,1,0,0,67,53.5,75.5,Low Risk
11,76,1,2,0,6,83,0,1,3,2,2,1,2,1,0,1,2,0,64,43.5,73.5,Low Risk
19,68,0,0,0,7,51,2,0,1,0,2,1,2,1,0,1,1,0,64,43.5,57.5,Low Risk
27,81,2,0,1,8,93,2,1,0,0,0,1,1,3,0,0,2,0,72,54.0,82.5,Low Risk
11,97,1,1,1,7,69,2,1,3,1,2,1,2,2,0,1,2,0,66,54.0,67.5,Low Risk
14,86,0,2,0,6,57,2,1,3,0,0,0,1,2,0,0,2,0,68,50.0,62.5,Low Risk
21,67,2,2,1,6,88,2,1,1,1,2,0,2,5,0,2,2,0,95,44.0,91.5,Low Risk
14,87,2,1,1,8,74,2,1,0,2,0,1,1,3,1,0,1,1,64,50.5,69.0,Low Risk
15,77,2,2,1,7,52,2,1,1,2,2,1,1,2,0,0,2,1,64,46.0,58.0,Low Risk
17,84,1,0,1,7,89,2,1,2,0,2,1,2,2,0,1,1,1,68,50.5,78.5,Low Risk
12,89,2,1,1,7,72,2,1,1,0,0,1,1,5,0,0,2,1,67,50.5,69.5,Low Risk
14,81,2,2,0,6,88,2,1,1,0,2,1,2,3,0,2,1,0,67,47.5,77.5,Low Risk
24,93,0,2,1,7,88,1,1,1,2,0,1,0,3,0,1,1,0,71,58.5,79.5,Low Risk
12,89,2,1,1,6,55,1,1,1,1,0,1,0,3,0,1,2,0,63,50.5,59.0,Low Risk
10,85,2,2,1,6,81,2,1,3,1,2,1,1,3,0,1,2,0,66,47.5,73.5,Low Risk
16,66,0,0,0,5,68,0,0,2,1,2,1,2,5,0,2,1,1,65,41.0,66.5,Low Risk
24,93,2,1,1,7,77,2,1,0,1,2,0,0,3,0,1,2,0,68,58.5,72.5,Low Risk
19,97,2,1,1,8,54,2,1,0,0,2,1,1,2,0,1,2,1,68,58.0,61.0,Low Risk
17,65,2,0,0,9,79,2,1,0,2,2,1,2,2,1,1,1,1,62,41.0,70.5,Low Risk
20,80,1,2,1,5,89,2,1,0,0,0,1,1,3,0,2,0,1,67,50.0,78.0,Low Risk
10,70,0,0,1,9,99,2,1,1,2,2,1,1,4,0,1,1,0,65,40.0,82.0,Low Risk
23,90,0,2,1,7,66,1,1,2,0,0,1,1,3,0,1,2,0,71,56.5,68.5,Low Risk
22,89,2,0,1,5,58,2,1,4,0,0,1,1,2,1,0,2,0,71,55.5,64.5,Low Risk
18,66,0,2,1,6,68,1,0,1,2,0,1,2,3,1,1,0,1,61,42.0,64.5,Low Risk
26,95,2,2,0,4,51,2,1,1,1,2,1,2,2,0,1,2,1,70,60.5,60.5,Low Risk
13,67,2,1,1,5,70,2,1,0,1,0,0,0,2,0,1,2,1,60,40.0,65.0,Low Risk
27,92,1,2,0,10,96,2,1,0,1,2,1,1,2,0,2,0,1,70,59.5,83.0,Low Risk
21,78,2,0,0,6,60,0,1,1,1,0,0,1,2,0,0,2,0,67,49.5,63.5,Low Risk
18,73,2,2,1,8,74,1,0,3,2,0,0,1,2,0,2,2,1,66,45.5,70.0,Low Risk
20,66,1,1,1,7,79,2,1,2,2,2,0,2,2,0,1,1,0,63,43.0,71.0,Low Risk
19,67,2,2,0,7,59,1,1,3,1,0,0,2,3,0,2,2,0,65,43.0,62.0,Low Risk
27,86,0,2,1,8,67,0,1,5,0,0,1,2,2,1,2,2,0,75,56.5,71.0,Low Risk
14,82,0,2,0,4,96,1,1,2,0,2,0,0,4,1,1,2,1,66,48.0,81.0,Low Risk
15,65,2,2,0,9,65,2,1,1,1,2,1,1,2,0,0,2,0,61,40.0,63.0,Low Risk
26,65,2,2,1,7,82,1,1,1,1,2,1,2,1,0,2,0,1,65,45.5,73.5,Low Risk
16,63,1,2,1,6,57,2,1,2,1,1,1,1,3,0,2,2,1,61,39.5,59.0,Low Risk
25,90,0,0,1,8,83,2,1,2,2,2,1,0,3,0,0,2,1,73,57.5,78.0,Low Risk
30,88,0,2,1,6,64,2,1,1,0,2,1,1,2,0,0,2,0,73,59.0,68.5,Low Risk
18,62,2,2,1,7,62,2,1,1,2,2,1,2,5,0,0,1,1,63,40.0,62.5,Low Risk
24,82,1,2,0,7,56,2,1,1,2,2,1,2,3,0,2,1,1,67,53.0,61.5,Low Risk
13,63,2,0,1,8,52,2,1,2,1,2,1,2,4,0,1,2,1,62,38.0,57.0,Low Risk
25,96,1,1,0,7,98,2,1,1,2,2,0,1,3,0,0,2,1,71,60.5,84.5,Low Risk
21,96,2,2,1,5,71,2,1,2,1,0,1,0,4,0,1,1,1,70,58.5,70.5,Low Risk
23,88,2,2,0,8,89,2,1,0,2,0,0,2,5,0,1,2,0,70,55.5,79.5,Low Risk
16,97,2,2,0,7,96,1,0,4,1,0,0,1,2,0,1,2,0,69,56.5,82.5,Low Risk
10,92,2,2,0,4,60,0,1,3,1,1,1,2,2,0,0,2,0,66,51.0,63.0,Low Risk
23,93,1,0,1,7,93,0,1,1,2,0,1,0,3,0,1,2,0,72,58.0,82.5,Low Risk
8,83,0,1,1,6,85,1,1,1,1,0,1,1,3,0,1,0,0,63,45.5,74.0,Low Risk
18,72,1,2,1,8,79,2,1,1,2,0,1,2,4,0,1,1,1,65,45.0,72.0,Low Risk
26,69,0,0,1,6,90,2,1,3,2,2,1,2,3,0,0,1,0,71,47.5,80.5,Low Risk
21,73,2,2,0,5,56,2,1,5,0,2,0,1,3,0,1,1,1,66,47.0,61.0,Low Risk
32,85,2,1,1,9,63,1,0,2,0,2,1,1,3,0,1,1,1,69,58.5,66.0,Low Risk
26,67,1,2,0,8,57,2,1,0,2,2,1,0,4,0,0,0,0,62,46.5,59.5,Low Risk
16,70,0,0,0,7,95,0,0,1,2,2,1,1,3,0,1,2,0,66,43.0,80.5,Low Risk
20,79,2,1,1,8,55,1,1,3,1,2,0,2,4,0,1,2,0,66,49.5,60.5,Low Risk
20,69,2,1,1,8,99,0,1,1,2,0,1,0,3,1,1,1,0,64,44.5,81.5,Low Risk
14,97,2,2,1,5,83,2,1,0,1,2,1,2,2,0,1,2,0,68,55.5,75.5,Low Risk
17,90,2,2,0,7,83,1,1,5,2,0,1,0,3,1,1,2,1,68,53.5,75.5,Low Risk
8,87,0,0,0,9,97,1,1,2,1,2,1,2,3,0,1,2,1,67,47.5,82.0,Low Risk
20,83,0,1,1,8,66,2,1,1,0,2,0,1,3,1,0,2,0,67,51.5,66.5,Low Risk
19,80,0,0,1,7,67,2,1,2,1,0,1,1,2,1,2,2,0,68,49.5,67.5,Low Risk
10,67,0,2,1,8,92,2,1,1,2,0,1,0,4,0,2,2,1,65,38.5,78.5,Low Risk
22,96,1,0,1,7,99,0,1,4,1,2,1,2,4,0,0,1,1,74,59.0,86.5,Low Risk
24,70,2,0,1,9,52,0,1,1,1,2,1,2,2,0,2,1,1,85,47.0,68.5,Low Risk
21,64,2,2,0,9,82,2,1,2,1,2,1,1,3,0,0,1,1,64,42.5,73.0,Low Risk
18,90,1,2,1,5,62,0,1,3,2,2,0,1,2,0,1,1,0,67,54.0,64.5,Low Risk
24,67,0,0,1,9,86,2,1,2,2,2,1,0,2,0,0,2,0,68,45.5,77.0,Low Risk
24,75,1,2,1,10,89,1,1,0,2,0,0,2,3,0,0,2,0,67,49.5,78.0,Low Risk
22,61,0,2,0,8,88,1,1,1,2,0,1,1,4,0,1,2,0,65,41.5,76.5,Low Risk
15,65,0,0,1,8,72,1,1,2,1,2,0,1,2,1,2,0,1,63,40.0,67.5,Low Risk
22,67,2,2,1,6,58,2,1,1,1,2,1,1,2,0,2,2,1,64,44.5,61.0,Low Risk
27,62,1,1,1,6,79,2,1,0,1,2,0,0,3,0,0,1,1,62,44.5,70.5,Low Risk
16,86,1,0,1,7,89,1,1,1,2,1,1,2,2,0,2,2,0,68,51.0,78.5,Low Risk
33,93,2,2,1,6,96,0,1,0,1,2,0,2,4,0,2,0,0,75,63.0,85.5,Low Risk
17,75,2,1,0,5,73,0,1,0,1,2,0,1,4,0,1,2,0,63,46.0,68.0,Low Risk
20,95,2,1,1,7,62,1,1,2,1,2,1,1,4,0,0,1,1,68,57.5,65.0,Low Risk
16,69,2,2,0,8,56,1,1,2,2,2,0,1,3,0,2,2,1,63,42.5,59.5,Low Risk
21,73,0,0,0,5,90,2,1,0,2,2,1,1,2,0,0,2,0,68,47.0,79.0,Low Risk
10,66,2,0,0,7,77,2,1,0,2,0,1,2,2,0,1,2,1,62,38.0,69.5,Low Risk
17,85,1,2,1,7,84,2,1,3,2,2,1,2,2,0,0,0,0,67,51.0,75.5,Low Risk
13,77,0,0,0,7,58,2,1,2,1,2,1,2,3,0,1,2,1,66,45.0,62.0,Low Risk
21,85,2,2,0,8,50,1,1,1,2,0,0,1,2,0,1,0,1,65,53.0,57.5,Low Risk
26,90,2,2,1,8,98,2,1,0,1,1,0,0,3,1,2,1,0,69,58.0,83.5,Low Risk
6,85,0,2,1,9,70,0,1,0,1,2,1,2,3,1,2,2,0,64,45.5,67.0,Low Risk
32,97,0,2,1,8,73,2,1,0,0,2,1,0,3,0,0,2,0,75,64.5,74.0,Low Risk
22,72,1,1,1,9,96,0,1,1,1,2,0,2,3,0,0,2,1,66,47.0,81.0,Low Risk
15,74,2,1,0,7,60,1,1,2,2,2,1,2,3,0,1,0,0,62,44.5,61.0,Low Risk
21,89,1,2,0,7,90,1,1,4,0,2,1,1,5,0,2,0,1,70,55.0,80.0,Low Risk
21,84,0,0,0,7,51,2,1,0,2,2,1,2,3,0,1,1,1,68,52.5,59.5,Low Risk
16,67,2,0,1,9,94,0,1,1,2,2,0,1,2,0,2,2,0,66,41.5,80.0,Low Risk
21,75,1,0,1,7,79,2,1,0,1,2,1,1,2,0,1,2,1,65,48.0,72.0,Low Risk
16,79,0,2,1,7,74,0,1,3,2,2,0,2,2,0,2,0,1,68,47.5,71.0,Low Risk
18,77,0,2,0,10,85,1,1,2,2,2,1,2,3,0,2,2,0,68,47.5,76.5,Low Risk
16,67,2,2,1,5,53,1,1,2,2,2,0,2,3,0,1,1,1,62,41.5,57.5,Low Risk
11,97,1,2,1,8,60,1,1,2,1,2,1,2,3,0,0,2,0,66,54.0,63.0,Low Risk
21,90,2,1,0,7,70,2,1,2,1,2,1,0,2,0,2,2,0,68,55.5,69.0,Low Risk
24,79,0,2,0,7,81,0,1,0,0,2,1,2,2,0,1,1,1,69,51.5,75.0,Low Risk
23,87,2,1,0,6,57,2,1,2,0,2,1,2,3,1,1,2,1,67,55.0,62.0,Low Risk
25,96,1,0,1,6,69,1,1,3,0,2,1,2,2,0,2,2,1,74,60.5,71.5,Low Risk
22,65,1,2,0,6,63,2,0,2,2,2,1,1,3,0,1,0,1,61,43.5,62.0,Low Risk
17,70,0,2,0,8,82,1,1,2,0,0,1,0,2,1,1,1,0,64,43.5,73.0,Low Risk
25,82,2,2,0,8,96,2,1,1,1,2,0,2,2,0,1,1,0,69,53.5,82.5,Low Risk
12,92,0,2,0,4,58,1,1,2,2,2,1,2,2,1,0,1,1,66,52.0,62.0,Low Risk
15,61,2,2,0,5,59,0,1,0,1,0,1,1,4,0,1,2,0,61,38.0,60.0,Low Risk
14,99,2,2,1,8,80,0,1,3,2,1,0,1,4,0,0,2,0,71,56.5,75.5,Low Risk
26,78,0,0,1,8,73,2,0,2,1,2,0,2,4,0,0,2,0,71,52.0,72.0,Low Risk
26,74,2,2,0,5,86,1,1,2,1,0,1,2,4,0,0,2,0,69,50.0,77.5,Low Risk
23,72,2,2,1,8,64,1,1,1,1,2,1,1,4,0,2,2,0,66,47.5,65.0,Low Risk
26,67,1,2,1,7,77,1,1,2,1,0,0,1,3,1,1,1,1,64,46.5,70.5,Low Risk
15,92,1,2,0,8,69,2,1,1,0,2,0,1,4,0,2,2,1,68,53.5,68.5,Low Risk
22,98,0,2,1,6,64,1,1,0,2,0,1,2,3,0,1,1,0,71,60.0,67.5,Low Risk
19,77,0,2,1,5,86,0,1,0,2,1,1,0,4,1,1,2,1,66,48.0,76.0,Low Risk
25,98,2,2,1,7,90,0,1,1,0,1,1,1,4,0,2,2,1,94,61.5,92.0,Low Risk
19,93,1,0,1,7,66,1,1,1,2,2,0,1,3,0,1,2,0,68,56.0,67.0,Low Risk
18,79,2,2,0,7,81,2,0,1,2,0,0,2,4,0,0,1,0,66,48.5,73.5,Low Risk
23,87,0,1,0,6,59,2,1,4,2,0,1,1,2,0,1,2,1,70,55.0,64.5,Low Risk
